시나리오,연도,폭염일수,열대야일수,여름일수,일교차,식물성장기간,온난일,온난일계속기간,최대온난일계속기간,온난야,일최고기온연최대,일최저기온연최대
SSP3-7.0,2047,21.3,30,148.6,9.1,323.3,62.7,43.2,29.4,66.5,38.5,28
SSP3-7.0,2048,29.1,36.3,158,9.1,346,77.7,59.5,35.6,76.9,39.4,28.7
SSP3-7.0,2049,28.4,37.6,145.2,8.9,353,66.8,53.5,37.9,71.9,37.1,28.6
SSP3-7.0,2050,30.2,45.3,149.5,8.9,326.1,71.4,55.6,38.6,77.2,37.3,29
SSP3-7.0,2051,29.5,51.8,156.8,9,309.3,85.5,65.8,46.6,87.4,36.7,28.2
SSP3-7.0,2052,36.1,43.5,147.7,9.2,339.3,73.4,51.8,39.8,74.3,40.9,29.9
SSP3-7.0,2053,32.8,38.1,149.6,8.9,322.5,78.4,61.9,43.8,78.8,39.3,29.6
SSP3-7.0,2054,35,50,146.8,8.5,356.5,74.5,61.6,53.1,86,37.9,28.7
SSP3-7.0,2055,25.4,34.5,149.6,8.9,340.6,70.3,53.7,25.6,79,38.6,28.4
SSP3-7.0,2056,40.1,54.9,150.8,8.9,315,85.5,66.2,56.3,85.1,38.1,29.3
SSP3-7.0,2057,16.6,14.6,147.7,8.7,336.7,55.8,29.7,15.5,59.9,36.9,27.2
SSP3-7.0,2058,34.8,52.6,155.8,8.6,364.4,77.7,65.4,40.5,89.1,37.8,29.5
SSP3-7.0,2059,37.6,44.4,146.1,9.1,344.1,73.4,55.2,50.3,74.2,38.3,29.8
SSP3-7.0,2060,41.8,53.8,164.4,9.1,336.1,85.9,62,52.8,93.2,38.8,29.9
SSP3-7.0,2061,29,47.2,163.7,8.3,329.5,75.9,51.6,33.2,88.1,37.7,29.4
SSP3-7.0,2062,30.2,51,162.1,8.6,323.7,77.5,53.1,37.5,89.1,38.4,29.2
SSP3-7.0,2063,42.4,55.1,158.5,8.7,334,78.4,60.1,55,88.7,39.3,29.9
SSP3-7.0,2064,47.3,63.4,165.1,8.1,364.6,83.5,68.5,52.8,93.6,40,29.8
SSP3-7.0,2065,43.5,54.1,158.5,8.6,317.1,86,72.3,48.8,86.9,38.8,29.6
SSP3-7.0,2066,30,42,153.6,8.7,316.9,66.9,51.9,37.8,81.1,39.2,29.6
SSP3-7.0,2067,44.5,49.8,169.4,9.1,340.5,92.3,66.7,47.3,88,38.9,30.4
SSP3-7.0,2068,36.3,39.1,167.7,9.1,343.2,83.2,59.7,42.8,82.7,39.8,29.9
SSP3-7.0,2069,47.3,57,159.5,9.1,336.4,90,74.3,56.7,94.5,38.4,29.6
SSP3-7.0,2070,51.9,70.8,164.9,8.9,349.5,102.6,81.2,68.4,97.7,39.5,30.6
SSP3-7.0,2071,49.3,61.1,161.2,8.8,329.2,92.7,79.6,58.7,94.9,40.2,30.5
SSP3-7.0,2072,54.4,67.7,153.9,8.7,348.2,90.9,70.2,59.1,100.7,41.2,30.4
SSP3-7.0,2073,50.4,65,164.5,8.7,351.8,91.8,66.7,63,96.1,39.9,30.5
SSP3-7.0,2074,43.2,53.5,167,8.9,312.1,90.4,66.2,49.1,90.3,41.7,30.1
SSP3-7.0,2075,46.2,54.7,169.3,9,339.3,91.8,69.9,46.1,98.5,38.9,29.9
SSP3-7.0,2076,39.8,55.3,171.5,8.4,337.4,84.3,62.9,47.6,101.6,38.3,30.1
SSP3-7.0,2077,58.7,67.9,174.7,8.6,322.1,101.5,80.5,67.9,100.5,40.7,30.6
SSP3-7.0,2078,43.2,69.2,171.7,8.6,360.4,95.9,75.8,53.5,106.3,40.2,30.8
SSP3-7.0,2079,56.2,59.8,173.3,9.2,363.5,102.6,77.9,62,96.6,39.3,30.7
SSP3-7.0,2080,46.1,43.4,176.3,9.5,338.6,90.1,65.3,51.2,77.6,40.1,31.2
SSP3-7.0,2081,69.5,75.3,181.2,8.9,349.9,116.3,94.5,71.6,107.1,42.9,31.3
SSP3-7.0,2082,43.4,51.1,175.1,9.1,311,95.7,65.9,47.4,104.6,40.7,30.4
SSP3-7.0,2083,52.8,63.1,175.1,9,351.3,107.8,83,52.5,103.4,40.8,30.6
SSP3-7.0,2084,57.7,75.9,172.5,8.7,347.5,102,82.7,69,111.3,40.4,31
SSP3-7.0,2085,39.3,66.2,180.1,8.6,348.9,102.3,78.7,49.2,106.7,36.7,29.3
SSP3-7.0,2086,59.7,69.9,169.4,8.8,336.3,95.7,76.7,68.6,101.1,40.9,30.7
SSP3-7.0,2087,66.9,78.2,195.2,8.7,353.6,109.4,87.5,75.6,119.4,41,31.1
SSP3-7.0,2088,69.1,74.2,176.9,8.9,346.3,113.3,89.4,61.9,113.8,42.1,31.7
SSP3-7.0,2089,58.1,80.7,180.2,8.3,357.8,102.6,77,64.6,113.5,40.6,31.5
